system:index,0_cumulative_cost,10_cumulative_cost,11_cumulative_cost,12_cumulative_cost,13_cumulative_cost,14_cumulative_cost,15_cumulative_cost,16_cumulative_cost,17_cumulative_cost,18_cumulative_cost,19_cumulative_cost,1_cumulative_cost,20_cumulative_cost,21_cumulative_cost,22_cumulative_cost,23_cumulative_cost,24_cumulative_cost,25_cumulative_cost,26_cumulative_cost,27_cumulative_cost,28_cumulative_cost,29_cumulative_cost,2_cumulative_cost,30_cumulative_cost,31_cumulative_cost,32_cumulative_cost,33_cumulative_cost,34_cumulative_cost,35_cumulative_cost,36_cumulative_cost,37_cumulative_cost,38_cumulative_cost,39_cumulative_cost,3_cumulative_cost,40_cumulative_cost,41_cumulative_cost,42_cumulative_cost,43_cumulative_cost,44_cumulative_cost,45_cumulative_cost,46_cumulative_cost,47_cumulative_cost,48_cumulative_cost,49_cumulative_cost,4_cumulative_cost,50_cumulative_cost,51_cumulative_cost,52_cumulative_cost,53_cumulative_cost,54_cumulative_cost,55_cumulative_cost,56_cumulative_cost,57_cumulative_cost,58_cumulative_cost,59_cumulative_cost,5_cumulative_cost,60_cumulative_cost,61_cumulative_cost,62_cumulative_cost,63_cumulative_cost,64_cumulative_cost,65_cumulative_cost,66_cumulative_cost,67_cumulative_cost,68_cumulative_cost,69_cumulative_cost,6_cumulative_cost,70_cumulative_cost,71_cumulative_cost,72_cumulative_cost,73_cumulative_cost,74_cumulative_cost,75_cumulative_cost,76_cumulative_cost,77_cumulative_cost,78_cumulative_cost,79_cumulative_cost,7_cumulative_cost,80_cumulative_cost,81_cumulative_cost,82_cumulative_cost,83_cumulative_cost,8_cumulative_cost,9_cumulative_cost,.geo
305,120.88925113288846,194.48548299123743,176.27967857867844,20.897079870980466,80.89705597367268,,194.48548299123743,146.2796666309293,49.99607965678781,20.897079870980466,62.69125156127378,149.9882509186958,20.897079870980466,0.0,,15.000000000017767,0.0,15.000000000017767,206.2792842729387,79.09507944259516,164.48547104370516,15.000000000017767,20.897079870980466,,15.000000000017767,92.6912635093681,,,14.549499892903672,79.09507944259516,,176.27967857867844,0.0,146.2796666309293,188.07391000948763,,,162.68344671966145,15.000000000017767,,,80.8971037674427,14.549499892903672,,,,266.27971442059294,0.0,,176.27967857867844,176.27967857867844,194.48548299123743,254.48550688561963,,72.74749946451837,14.549499892903672,194.48548299123743,0.0,15.000000000017767,20.897079870980466,72.74749946451837,14.549499892903672,14.549499892903672,92.6912635093681,50.89709181934838,175.37866641673665,20.897079870980466,0.0,176.27967857867844,14.549499892903672,0.0,,14.549499892903672,49.99607965678781,49.99607965678781,,0.0,80.8971037674427,49.99607965678781,104.99999999994733,14.549499892903672,20.897079870980466,146.2796666309293,14.549499892903672,"{""type"":""Point"",""coordinates"":[104.49520546929715,14.077719735238876]}"
306,14.556985656574923,,104.51150987115014,0.0,160.12684222232414,,133.62548118429999,0.0,179.1626147105082,179.1627745807557,14.556985656574923,133.6253182745947,0.0,0.0,20.902292491612812,164.5112965056751,0.0,0.0,361.7302646540753,122.70679449908542,0.0,20.902292491612812,,14.556985656574923,80.90226878433995,14.556985656574923,,,14.556985656574923,14.556985656574923,,170.9022332218554,20.902292491612812,14.99999999997351,0.0,,,104.51141504380213,0.0,,,92.70683006052353,14.556985656574923,50.01626380476266,,,92.70683006052353,0.0,43.67095696972477,146.31594075854758,92.70683006052353,0.0,,,110.90232805087629,0.0,0.0,14.556985656574923,266.31560884261967,122.7069130341549,0.0,0.0,110.90225693040617,43.67095696972477,0.0,14.99999999997351,146.31615412016,,0.0,0.0,110.90225693040617,137.35817774421218,182.7067233742231,0.0,91.82086064130615,14.99999999997351,104.51141504380213,,14.556985656574923,14.99999999997351,164.5112965056751,14.556985656574923,0.0,104.51150987115014,"{""type"":""Point"",""coordinates"":[105.14192090028575,13.95968941036984]}"
307,,,15.000000000017767,188.06293151171275,428.0630272625913,,0.0,50.895848027882366,15.000000000017767,,0.0,175.36662325634572,45.000000000009045,218.58332028561102,,62.68759196620368,15.000000000017767,329.83760197292685,0.0,0.0,14.547747766561804,14.547747766561804,62.68756802499636,0.0,15.000000000017767,20.895859998574764,,,14.547747766561804,14.547747766561804,,0.0,0.0,14.547747766561804,49.991355531698375,,,15.000000000017767,15.000000000017767,,,15.000000000017767,0.0,,,,15.000000000017767,15.000000000017767,,,20.895859998574764,15.000000000017767,,,0.0,45.000000000009045,567.3621628959103,435.00000000002836,0.0,79.08685106482199,417.1221949848233,567.3621628959103,20.895859998574764,15.000000000017767,110.8958959094374,361.6452821352728,0.0,,0.0,164.47913240001162,162.67017439889912,,0.0,62.68756802499636,363.69369416404504,,45.000000000053305,0.0,160.02522543217984,604.3898613913027,20.895859998574764,104.47925210977708,14.547747766561804,146.27112772322212,"{""type"":""Point"",""coordinates"":[104.8262459007818,14.105090222996859]}"
308,,,0.0,15.000000000017767,20.89948903704669,,0.0,0.0,15.000000000017767,,0.0,0.0,0.0,,,43.658879716295004,101.87071933802167,14.552959905431667,122.698502824022,15.000000000017767,62.69847901565459,20.89948903704669,45.000000000009045,75.00000000008885,14.552959905431667,50.00540884791002,,,43.658879716295004,14.552959905431667,,50.00540884791002,14.552959905431667,0.0,43.658879716295004,,,134.4975047071974,15.000000000017767,,,50.89950094159675,0.0,14.552959905431667,,,0.0,62.698455206376785,14.552959905431667,,43.658879716295004,50.00540884791002,,,14.552959905431667,15.000000000017767,15.000000000017767,137.3231682805,0.0,302.69816947213906,206.29655420667615,195.53500790222665,253.7468475239533,45.000000000053305,45.000000000009045,137.3231682805,0.0,,14.552959905431667,50.00540884791002,,165.00000000001842,20.89948903704669,50.89947713231894,120.91031863738127,,164.49751661112828,0.0,80.89951284587306,80.89946522737421,284.9999999999835,134.4975047071974,50.89950094159675,72.76479952715835,"{""type"":""Point"",""coordinates"":[104.84309503137834,14.023373917889467]}"
309,,,0.0,0.0,91.84971411745559,0.0,15.000000000017767,0.0,20.90721648231569,14.564055102816653,20.90721648231569,0.0,0.0,,80.90719295631959,14.564055102816653,79.1634368935823,0.0,80.90719295631959,0.0,0.0,0.0,,146.35040950876706,0.0,14.564055102816653,0.0,,0.0,14.564055102816653,,0.0,0.0,0.0,0.0,14.564055102816653,,0.0,0.0,104.53603535966153,45.000000000053305,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20.90721648231569,0.0,91.84971411745559,,,0.0,50.035326687948995,14.564055102816653,15.000000000017767,104.53603535966153,104.53603535966153,43.69216530844996,92.7216729721483,14.564055102816653,104.53603535966153,45.000000000053305,14.564055102816653,15.000000000017767,,14.564055102816653,14.564055102816653,14.564055102816653,120.97779055088898,50.035326687948995,0.0,50.035326687948995,,0.0,20.90721648231569,20.90721648231569,120.97779055088898,80.90719295631959,0.0,15.000000000017767,14.564055102816653,"{""type"":""Point"",""coordinates"":[104.93753654107755,13.847277750366075]}"
310,135.00000000007137,,0.0,0.0,50.909025377291954,,0.0,0.0,50.04237421165395,,14.566668552575432,20.90903710650309,15.000000000017767,15.000000000017767,0.0,,50.04237421165395,14.566668552575432,170.9089784582538,15.000000000017767,162.81190665858915,80.90906056435138,45.000000000053305,140.909084021266,0.0,0.0,,,0.0,0.0,14.566668552575432,45.000000000053305,15.000000000017767,0.0,43.700005657726294,0.0,,0.0,20.90903710650309,15.000000000017767,15.000000000017767,15.000000000017767,0.0,62.7270995902626,,20.90903710650309,14.566668552575432,50.909025377291954,0.0,,14.566668552575432,50.909048835536,,,0.0,14.566668552575432,45.000000000009045,104.545138615343,15.000000000017767,72.83334276287715,0.0,45.000000000053305,43.700005657726294,15.000000000017767,14.566668552575432,108.30904842195568,0.0,,0.0,43.700005657726294,20.90903710650309,15.000000000017767,15.000000000017767,15.000000000017767,0.0,50.909025377291954,0.0,0.0,101.96667986802802,20.90903710650309,,15.000000000017767,14.566668552575432,20.90903710650309,"{""type"":""Point"",""coordinates"":[104.44026489371439,13.805562891788068]}"
311,14.544578600568626,,0.0,15.000000000017767,15.000000000017767,,50.89364173093842,15.000000000017767,,0.0,15.000000000017767,0.0,0.0,0.0,,,15.000000000017767,14.544578600568626,62.68094921385286,14.544578600568626,0.0,14.544578600568626,,,14.544578600568626,0.0,,,14.544578600568626,20.89365374147499,,0.0,0.0,15.000000000017767,14.544578600568626,,,0.0,0.0,,,72.72289300284312,15.000000000017767,43.633735801705875,,,15.000000000017767,0.0,20.89365374147499,,49.98281094261224,15.000000000017767,,,20.89365374147499,0.0,0.0,20.89365374147499,45.000000000053305,49.98281094261224,0.0,20.89365374147499,14.544578600568626,0.0,0.0,45.000000000053305,,0.0,0.0,15.000000000017767,0.0,,15.000000000017767,15.000000000017767,43.633735801705875,,20.89365374147499,0.0,45.000000000053305,,0.0,0.0,15.000000000017767,15.000000000017767,"{""type"":""Point"",""coordinates"":[104.66216336843604,14.154742972742545]}"
312,,,0.0,14.550340409677261,0.0,0.0,0.0,0.0,14.550340409677261,,0.0,,0.0,0.0,43.651021229031784,,0.0,101.85238286774083,,0.0,20.897665085794156,0.0,43.651021229031784,14.550340409677261,20.897665085794156,0.0,,,0.0,0.0,,43.651021229031784,0.0,0.0,14.550340409677261,15.000000000017767,,0.0,0.0,,,0.0,0.0,20.897665085794156,,,0.0,14.550340409677261,,14.550340409677261,0.0,20.897665085794156,,,0.0,,14.550340409677261,72.7517020483863,49.99834590514868,0.0,20.897665085794156,105.00000000008012,15.000000000017767,0.0,0.0,0.0,14.550340409677261,,14.550340409677261,0.0,,,14.550340409677261,79.0990267245032,0.0,0.0,0.0,,14.550340409677261,80.8976889611236,15.000000000017767,14.550340409677261,0.0,,"{""type"":""Point"",""coordinates"":[105.40566342580507,14.064406840448619]}"
313,,,14.562128011784885,0.0,162.77770005342109,,92.71757517358736,0.0,20.9058741082378,,20.9058741082378,,0.0,0.0,176.34123663115022,14.562128011784885,0.0,79.15438615537734,,0.0,0.0,0.0,91.84183271491693,370.3969463910752,50.905862320388636,0.0,,,0.0,0.0,,0.0,14.562128011784885,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,122.71753980958046,122.71753980958046,14.562128011784885,0.0,,,50.905862320388636,50.905862320388636,0.0,14.562128011784885,0.0,0.0,0.0,0.0,120.96605489282811,14.999999999929253,0.0,,160.18340812963373,0.0,14.562128011784885,0.0,50.90588589565013,50.03013013180757,20.9058741082378,0.0,110.90583874427877,,14.562128011784885,,0.0,14.562128011784885,380.9060155437348,0.0,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.71316950192319,13.877971598111198]}"
314,45.000000000053305,,20.901141687803054,15.000000000017767,120.92467768460156,0.0,20.901141687803054,0.0,43.66599952683748,,15.000000000017767,,0.0,75.00000000008885,20.901141687803054,45.000000000053305,45.000000000053305,45.000000000053305,20.901141687803054,15.000000000017767,50.901129813243294,0.0,50.01180803902804,0.0,14.555333175612494,0.0,,,0.0,0.0,,20.901141687803054,0.0,0.0,0.0,62.70341318881387,,14.555333175612494,0.0,,,14.555333175612494,15.000000000017767,,,,43.66599952683748,0.0,0.0,62.70343693778737,20.901141687803054,45.000000000053305,,,0.0,15.000000000017767,0.0,45.000000000053305,80.90116543638169,15.000000000017767,62.70341318881387,15.000000000017767,0.0,20.901141687803054,0.0,15.000000000017767,14.555333175612494,,14.555333175612494,15.000000000017767,0.0,,43.66599952683748,50.01180803902804,50.01180803902804,,0.0,14.555333175612494,0.0,248.10987144199206,80.90111793846646,62.70341318881387,15.000000000017767,45.000000000053305,"{""type"":""Point"",""coordinates"":[105.28408868210785,13.98576662713276]}"
315,0.0,0.0,20.904765113815724,20.904765113815724,50.90477692176998,,0.0,15.000000000017767,20.904765113815724,,91.83532134245057,0.0,15.000000000017767,45.000000000053305,0.0,0.0,20.904765113815724,15.000000000017767,92.71431895710285,20.904765113815724,14.560535857696788,14.560535857696788,,0.0,14.560535857696788,14.560535857696788,,,14.560535857696788,14.560535857696788,,0.0,0.0,0.0,14.560535857696788,,,20.904765113815724,14.560535857696788,,,0.0,0.0,14.560535857696788,,,43.68160757309036,14.560535857696788,,50.0258368292093,15.000000000017767,15.000000000017767,,,50.0258368292093,43.68160757309036,20.904765113815724,0.0,166.51012369078362,43.68160757309036,0.0,170.9047060709634,0.0,20.904765113815724,43.68160757309036,43.68160757309036,14.560535857696788,14.560535857696788,43.68160757309036,15.000000000017767,0.0,,92.71431895710285,0.0,43.68160757309036,,0.0,14.560535857696788,43.68160757309036,14.560535857696788,0.0,20.904765113815724,0.0,43.68160757309036,"{""type"":""Point"",""coordinates"":[104.7082918193067,13.903336791506916]}"
316,0.0,,44.99999999978776,0.0,104.99999999994735,,62.703092549215455,0.0,43.66553909708958,,44.99999999987627,,14.55517969902986,,62.703116302032875,,0.0,20.90103480856698,110.90099917826181,50.90102293194,50.011394206626704,62.703116302032875,104.50512653661235,140.9009873010971,20.90103480856698,0.0,,,,0.0,,110.90099917826181,0.0,0.0,0.0,14.55517969902986,,44.99999999978776,50.011394206626704,,,14.55517969902986,0.0,110.90099917826181,,,0.0,0.0,110.90099917826181,50.90104668475742,20.90103480856698,0.0,,,14.999999999929253,14.55517969902986,14.999999999929253,74.99999999991181,134.50506715298454,14.999999999929253,0.0,0.0,,0.0,0.0,44.99999999978776,122.70302128885707,,104.99999999994735,0.0,134.50506715298454,14.55517969902986,44.99999999987627,14.999999999929253,0.0,,20.90103480856698,,0.0,43.66553909708958,0.0,110.90099917826181,0.0,104.50512653661235,"{""type"":""Point"",""coordinates"":[105.55508685231096,13.988142810601763]}"
317,14.545216753663807,,14.545216753663807,224.99999999995669,134.4705499126616,,0.0,14.545216753663807,206.25881788531763,,62.68230594326271,14.99999999997351,0.0,,62.68228193833673,,14.99999999997351,20.894097980297392,0.0,80.89407397489563,14.545216753663807,44.999999999964786,,0.0,44.999999999920526,176.25849381826706,,,236.25882988655178,0.0,,204.439237949823,0.0,0.0,14.545216753663807,,,236.2583257740547,49.984531487625006,,,0.0,14.545216753663807,0.0,,,0.0,0.0,,50.89410998261495,204.4396608968613,20.894097980297392,49.984531487625006,,0.0,43.63565026099142,20.894097980297392,254.47059791808147,176.25880588389856,50.89410998261495,62.68230594326271,212.68236595170694,,391.6222174592185,20.894097980297392,165.00000000001842,20.894097980297392,,91.77268096248679,0.0,14.545216753663807,91.77268096248679,120.86307998663682,14.545216753663807,230.89401395784225,0.0,20.894097980297392,43.63565026099142,20.894097980297392,224.47058591700727,,175.3492273895337,0.0,43.63565026099142,"{""type"":""Point"",""coordinates"":[104.6885144386849,14.144846649494893]}"
318,0.0,,176.26619332714714,0.0,79.08208436979984,,0.0,0.0,137.26901538298685,146.2661813444936,164.4755990112791,80.89517732288343,0.0,14.546732753296748,49.98861886320635,45.000000000009045,0.0,,149.96574132651617,133.56928022241877,0.0,14.546732753296748,,,15.000000000017767,0.0,,,120.87240306626205,0.0,,380.8950095403834,,49.98861886320635,14.546732753296748,,,220.84930546039254,0.0,,,162.66251215465002,0.0,,,,104.47571884890749,0.0,0.0,91.77887916640776,14.546732753296748,0.0,,,120.87240306626205,137.26901538298685,0.0,120.87231024646196,218.05608061582853,62.68547205307505,0.0,14.546732753296748,,260.8952492166204,14.546732753296748,14.546732753296748,101.82712927307725,,248.05597275904876,0.0,,247.29445680604476,14.546732753296748,14.546732753296748,0.0,,175.3596468510871,218.05658392108333,14.546732753296748,20.895153356612852,80.89512938949716,15.000000000017767,0.0,15.000000000017767,"{""type"":""Point"",""coordinates"":[104.69459991035949,14.121008956458708]}"
319,,,150.05074240808923,135.00000000002711,14.55724092435288,15.000000000017767,179.16519022560004,0.0,14.55724092435288,134.51241059262395,166.4748795121403,,0.0,79.13143396602301,341.1617706043748,246.35138571271634,105.00000000008012,20.90247026861149,166.4748795121403,137.36039766343453,146.31718522666355,14.55724092435288,179.16519022560004,217.23690386401057,166.4748795121403,194.51212618168023,,,62.70739895555677,43.67172277305864,,105.00000000008012,137.36039766343453,0.0,72.7862046217644,176.31710227273723,,362.70754114455775,0.0,,,137.36039766343453,104.5123039417295,15.000000000017767,,15.000000000017767,131.01516831917593,195.00000000005394,0.0,50.01695211731725,91.82184677306759,15.000000000017767,,,108.24591581472878,0.0,80.90244656791,75.00000000008885,259.0419510483038,204.54636222705577,50.90245841836932,14.55724092435288,,20.90247026861149,20.90247026861149,15.000000000017767,150.05074240808923,,20.90247026861149,0.0,20.90247026861149,,50.90245841836932,15.000000000017767,140.90242286621958,20.90247026861149,204.54636222705577,,0.0,230.90255321451482,,131.01516831917593,0.0,104.5123039417295,"{""type"":""Point"",""coordinates"":[105.23629654172062,13.955529814247527]}"
320,,,0.0,110.9040089554237,166.49796636274624,,0.0,0.0,0.0,0.0,0.0,14.559399287417286,0.0,72.79699643708642,14.559399287417286,0.0,122.711955932535,,50.022772063407984,0.0,20.90397348857341,14.559399287417286,0.0,0.0,0.0,0.0,,,0.0,0.0,,150.06832801269968,0.0,0.0,92.71194411048998,0.0,,0.0,0.0,,,14.559399287417286,0.0,,,,0.0,0.0,62.71193228819597,122.711955932535,0.0,165.0000000000184,,,150.06832801269968,50.022772063407984,50.9039616658842,80.90399713337871,,14.559399287417286,74.99999999995606,43.67819786225186,122.71183770570215,14.559399287417286,0.0,20.90397348857341,14.559399287417286,,14.559399287417286,0.0,0.0,20.90397348857341,14.559399287417286,0.0,75.00000000008885,,14.559399287417286,0.0,170.90403259878025,105.00000000008012,104.99999999994733,0.0,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.36209873250296,13.921284095837207]}"
321,,,0.0,14.55020323485656,140.89752181581233,,0.0,49.99797604549957,0.0,,14.99999999997351,44.999999999964786,49.99797604549957,49.99797604549957,14.99999999997351,14.55020323485656,44.999999999964786,79.09838251521269,0.0,0.0,14.99999999997351,44.999999999964786,20.897569575786452,80.89754569620477,14.55020323485656,14.99999999997351,,,0.0,14.99999999997351,,0.0,,0.0,0.0,,,50.897557636075675,62.692720666832045,,,14.55020323485656,,,,,14.55020323485656,49.99797604549957,14.55020323485656,14.55020323485656,0.0,50.897581515206156,,,0.0,43.65060970456968,20.897569575786452,50.897557636075675,0.0,14.55020323485656,49.99797604549957,79.09838251521269,14.99999999997351,0.0,14.99999999997351,14.99999999997351,0.0,,20.897569575786452,44.999999999964786,91.79312713654517,,20.897569575786452,44.999999999920526,49.99797604549957,0.0,14.99999999997351,0.0,179.09418548052847,14.99999999997351,20.897569575786452,0.0,44.999999999964786,20.897569575786452,"{""type"":""Point"",""coordinates"":[104.83326047601872,14.066649538048926]}"
322,,,0.0,0.0,14.554411924877302,,337.37313908710763,0.0,0.0,,14.999999999929253,,0.0,14.554411924877302,361.7069654784664,50.90051203492331,14.554411924877302,14.554411924877302,0.0,20.90050014896505,14.999999999929253,50.90051203492331,14.554411924877302,,44.99999999978776,0.0,,,0.0,0.0,,14.999999999929253,,0.0,0.0,,,91.8102782722888,14.554411924877302,,,43.66323577463191,0.0,831.5310724900578,,,20.90050014896505,0.0,,338.6020243681847,14.554411924877302,0.0,,,120.9190679839357,0.0,14.554411924877302,14.554411924877302,108.22697169822885,44.99999999978776,0.0,0.0,62.7015123329949,0.0,14.554411924877302,,392.96912197168723,,91.81033618274951,20.90050014896505,224.66226709724725,134.9999999999829,50.00932399871965,0.0,44.99999999978776,,62.7015123329949,62.70148856064189,0.0,20.90050014896505,0.0,92.70145290146003,0.0,43.66323577463191,"{""type"":""Point"",""coordinates"":[105.56679036108592,14.000439078432887]}"
323,,,0.0,0.0,49.999408940700135,0.0,104.4896502609847,0.0,175.38683630296737,,0.0,,0.0,0.0,0.0,0.0,0.0,15.000000000017767,333.5889940188005,0.0,14.550734671040328,15.000000000017767,49.999408940700135,,0.0,0.0,,,0.0,0.0,,345.00000000005457,0.0,0.0,0.0,,,104.4896502609847,0.0,,,0.0,0.0,14.550734671040328,,,0.0,20.89793959861948,0.0,1033.1021616438636,0.0,0.0,,,0.0,0.0,0.0,45.000000000053305,260.8978441288938,49.999408940700135,14.550734671040328,0.0,50.89795153140412,14.550734671040328,0.0,15.000000000017767,374.48911323068705,0.0,0.0,0.0,14.550734671040328,195.50675565110345,344.48917290505,14.550734671040328,14.550734671040328,,195.50675565110345,14.550734671040328,50.89795153140412,14.550734671040328,49.999408940700135,108.20234762486146,0.0,14.550734671040328,"{""type"":""Point"",""coordinates"":[105.10973847886491,14.058307132589254]}"
